owner_id,owner_ref,source_csv,source_json,source_csv_sha256,source_json_sha256,native_namespace,native_dispatch,cli_commands,id,record_type,view_id,row_id,column_id,capability_refs,need,operation,outcome,implementation_status,standing,source_refs,code_refs,test_refs,account_ref,relation,coverage,extensions,question
workcell,product:workcell,product:workcell:ProjectCentral/user/capability-matrix.csv,product:workcell:ProjectCentral/user/capability-matrix.json,934294016c61ece5addeb8ff0c3c09e24e55dad16ca92c0f770bfb81ea08905f,002afaef8d37a31ceffd8edc2e4e7f074e830f406a437281ad1e6252aa5b5c20,workcell,oi <namespace> forwards the native leaf path unchanged,[],H4->A5,relation,suite-relations,H4,A5,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,45:actuality-formal-intelligence,H,"{""src_product"": ""Workcell"", ""dst_product"": ""QL"", ""ql"": ""D2-transform"", ""cf_view"": ""CF5/CF6-field"", ""seam"": ""45:actuality-formal-intelligence"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Workcell#18(PR);EpiLogos/QL-MEF#19(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.356014+00:00""}",
workcell,product:workcell,product:workcell:ProjectCentral/user/capability-matrix.csv,product:workcell:ProjectCentral/user/capability-matrix.json,934294016c61ece5addeb8ff0c3c09e24e55dad16ca92c0f770bfb81ea08905f,002afaef8d37a31ceffd8edc2e4e7f074e830f406a437281ad1e6252aa5b5c20,workcell,oi <namespace> forwards the native leaf path unchanged,[],H5->H4,relation,suite-relations,H5,H4,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,45:actuality-formal-intelligence,H,"{""src_product"": ""QL"", ""dst_product"": ""Workcell"", ""ql"": ""A3"", ""cf_view"": ""CF5/CF6-field"", ""seam"": ""45:actuality-formal-intelligence"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Workcell#18(PR);EpiLogos/QL-MEF#19(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.356014+00:00""}",
workcell,product:workcell,product:workcell:ProjectCentral/user/capability-matrix.csv,product:workcell:ProjectCentral/user/capability-matrix.json,934294016c61ece5addeb8ff0c3c09e24e55dad16ca92c0f770bfb81ea08905f,002afaef8d37a31ceffd8edc2e4e7f074e830f406a437281ad1e6252aa5b5c20,workcell,oi <namespace> forwards the native leaf path unchanged,[],H5->A4,relation,suite-relations,H5,A4,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,45:actuality-formal-intelligence,H,"{""src_product"": ""QL"", ""dst_product"": ""Workcell"", ""ql"": ""D2-require"", ""cf_view"": ""CF5/CF6-field"", ""seam"": ""45:actuality-formal-intelligence"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Workcell#18(PR);EpiLogos/QL-MEF#19(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.356014+00:00""}",
workcell,product:workcell,product:workcell:ProjectCentral/user/capability-matrix.csv,product:workcell:ProjectCentral/user/capability-matrix.json,934294016c61ece5addeb8ff0c3c09e24e55dad16ca92c0f770bfb81ea08905f,002afaef8d37a31ceffd8edc2e4e7f074e830f406a437281ad1e6252aa5b5c20,workcell,oi <namespace> forwards the native leaf path unchanged,[],A0->H4,relation,suite-relations,A0,H4,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,04:ground-materialisation,W,"{""src_product"": ""Central"", ""dst_product"": ""Workcell"", ""ql"": """", ""cf_view"": ""CF5/CF6-field"", ""seam"": ""04:ground-materialisation"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Central#24(PR);EpiLogos/Workcell#18(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.356014+00:00""}",
workcell,product:workcell,product:workcell:ProjectCentral/user/capability-matrix.csv,product:workcell:ProjectCentral/user/capability-matrix.json,934294016c61ece5addeb8ff0c3c09e24e55dad16ca92c0f770bfb81ea08905f,002afaef8d37a31ceffd8edc2e4e7f074e830f406a437281ad1e6252aa5b5c20,workcell,oi <namespace> forwards the native leaf path unchanged,[],A0->A4,relation,suite-relations,A0,A4,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,04:ground-materialisation,W,"{""src_product"": ""Central"", ""dst_product"": ""Workcell"", ""ql"": """", ""cf_view"": ""CF5/CF6-field"", ""seam"": ""04:ground-materialisation"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Central#24(PR);EpiLogos/Workcell#18(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.356014+00:00""}",
workcell,product:workcell,product:workcell:ProjectCentral/user/capability-matrix.csv,product:workcell:ProjectCentral/user/capability-matrix.json,934294016c61ece5addeb8ff0c3c09e24e55dad16ca92c0f770bfb81ea08905f,002afaef8d37a31ceffd8edc2e4e7f074e830f406a437281ad1e6252aa5b5c20,workcell,oi <namespace> forwards the native leaf path unchanged,[],A1->H4,relation,suite-relations,A1,H4,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,14:agency-embodiment,H,"{""src_product"": ""Actuation"", ""dst_product"": ""Workcell"", ""ql"": ""D2-complete.inverse"", ""cf_view"": ""CF5-field"", ""seam"": ""14:agency-embodiment"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Actuation#1;EpiLogos/Workcell#18(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.356014+00:00""}",
workcell,product:workcell,product:workcell:ProjectCentral/user/capability-matrix.csv,product:workcell:ProjectCentral/user/capability-matrix.json,934294016c61ece5addeb8ff0c3c09e24e55dad16ca92c0f770bfb81ea08905f,002afaef8d37a31ceffd8edc2e4e7f074e830f406a437281ad1e6252aa5b5c20,workcell,oi <namespace> forwards the native leaf path unchanged,[],A1->A4,relation,suite-relations,A1,A4,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,14:agency-embodiment,H,"{""src_product"": ""Actuation"", ""dst_product"": ""Workcell"", ""ql"": ""D3:C2"", ""cf_view"": ""CF5-field"", ""seam"": ""14:agency-embodiment"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Actuation#1;EpiLogos/Workcell#18(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.356014+00:00""}",
workcell,product:workcell,product:workcell:ProjectCentral/user/capability-matrix.csv,product:workcell:ProjectCentral/user/capability-matrix.json,934294016c61ece5addeb8ff0c3c09e24e55dad16ca92c0f770bfb81ea08905f,002afaef8d37a31ceffd8edc2e4e7f074e830f406a437281ad1e6252aa5b5c20,workcell,oi <namespace> forwards the native leaf path unchanged,[],A2->H4,relation,suite-relations,A2,H4,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,24:context-materialisation,S,"{""src_product"": ""AIKit"", ""dst_product"": ""Workcell"", ""ql"": """", ""cf_view"": ""CF5-field"", ""seam"": ""24:context-materialisation"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/ai-kit#58(PR);EpiLogos/Workcell#18(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.356014+00:00""}",
workcell,product:workcell,product:workcell:ProjectCentral/user/capability-matrix.csv,product:workcell:ProjectCentral/user/capability-matrix.json,934294016c61ece5addeb8ff0c3c09e24e55dad16ca92c0f770bfb81ea08905f,002afaef8d37a31ceffd8edc2e4e7f074e830f406a437281ad1e6252aa5b5c20,workcell,oi <namespace> forwards the native leaf path unchanged,[],A2->A4,relation,suite-relations,A2,A4,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,24:context-materialisation,S,"{""src_product"": ""AIKit"", ""dst_product"": ""Workcell"", ""ql"": """", ""cf_view"": ""CF5-field"", ""seam"": ""24:context-materialisation"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/ai-kit#58(PR);EpiLogos/Workcell#18(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.356014+00:00""}",
workcell,product:workcell,product:workcell:ProjectCentral/user/capability-matrix.csv,product:workcell:ProjectCentral/user/capability-matrix.json,934294016c61ece5addeb8ff0c3c09e24e55dad16ca92c0f770bfb81ea08905f,002afaef8d37a31ceffd8edc2e4e7f074e830f406a437281ad1e6252aa5b5c20,workcell,oi <namespace> forwards the native leaf path unchanged,[],A3->H4,relation,suite-relations,A3,H4,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,34:development-materialisation,H,"{""src_product"": ""Factory"", ""dst_product"": ""Workcell"", ""ql"": ""D2-require.inverse"", ""cf_view"": ""CF5-field"", ""seam"": ""34:development-materialisation"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/agent-system-design#142(PR);EpiLogos/Workcell#18(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.356014+00:00""}",
workcell,product:workcell,product:workcell:ProjectCentral/user/capability-matrix.csv,product:workcell:ProjectCentral/user/capability-matrix.json,934294016c61ece5addeb8ff0c3c09e24e55dad16ca92c0f770bfb81ea08905f,002afaef8d37a31ceffd8edc2e4e7f074e830f406a437281ad1e6252aa5b5c20,workcell,oi <namespace> forwards the native leaf path unchanged,[],A3->A4,relation,suite-relations,A3,A4,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,34:development-materialisation,H,"{""src_product"": ""Factory"", ""dst_product"": ""Workcell"", ""ql"": ""D3:B2"", ""cf_view"": ""CF5-field"", ""seam"": ""34:development-materialisation"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/agent-system-design#142(PR);EpiLogos/Workcell#18(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.356014+00:00""}",
workcell,product:workcell,product:workcell:ProjectCentral/user/capability-matrix.csv,product:workcell:ProjectCentral/user/capability-matrix.json,934294016c61ece5addeb8ff0c3c09e24e55dad16ca92c0f770bfb81ea08905f,002afaef8d37a31ceffd8edc2e4e7f074e830f406a437281ad1e6252aa5b5c20,workcell,oi <namespace> forwards the native leaf path unchanged,[],A4->H0,relation,suite-relations,A4,H0,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,04:ground-materialisation,W,"{""src_product"": ""Workcell"", ""dst_product"": ""Central"", ""ql"": """", ""cf_view"": ""CF5/CF6-field"", ""seam"": ""04:ground-materialisation"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Central#24(PR);EpiLogos/Workcell#18(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.356014+00:00""}",
workcell,product:workcell,product:workcell:ProjectCentral/user/capability-matrix.csv,product:workcell:ProjectCentral/user/capability-matrix.json,934294016c61ece5addeb8ff0c3c09e24e55dad16ca92c0f770bfb81ea08905f,002afaef8d37a31ceffd8edc2e4e7f074e830f406a437281ad1e6252aa5b5c20,workcell,oi <namespace> forwards the native leaf path unchanged,[],A4->H1,relation,suite-relations,A4,H1,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,14:agency-embodiment,H,"{""src_product"": ""Workcell"", ""dst_product"": ""Actuation"", ""ql"": ""D2-complete.inverse"", ""cf_view"": ""CF5-field"", ""seam"": ""14:agency-embodiment"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Actuation#1;EpiLogos/Workcell#18(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.356014+00:00""}",
workcell,product:workcell,product:workcell:ProjectCentral/user/capability-matrix.csv,product:workcell:ProjectCentral/user/capability-matrix.json,934294016c61ece5addeb8ff0c3c09e24e55dad16ca92c0f770bfb81ea08905f,002afaef8d37a31ceffd8edc2e4e7f074e830f406a437281ad1e6252aa5b5c20,workcell,oi <namespace> forwards the native leaf path unchanged,[],A4->H2,relation,suite-relations,A4,H2,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,24:context-materialisation,S,"{""src_product"": ""Workcell"", ""dst_product"": ""AIKit"", ""ql"": """", ""cf_view"": ""CF5-field"", ""seam"": ""24:context-materialisation"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/ai-kit#58(PR);EpiLogos/Workcell#18(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.356014+00:00""}",
workcell,product:workcell,product:workcell:ProjectCentral/user/capability-matrix.csv,product:workcell:ProjectCentral/user/capability-matrix.json,934294016c61ece5addeb8ff0c3c09e24e55dad16ca92c0f770bfb81ea08905f,002afaef8d37a31ceffd8edc2e4e7f074e830f406a437281ad1e6252aa5b5c20,workcell,oi <namespace> forwards the native leaf path unchanged,[],A4->H3,relation,suite-relations,A4,H3,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,34:development-materialisation,H,"{""src_product"": ""Workcell"", ""dst_product"": ""Factory"", ""ql"": ""D2-transform.inverse"", ""cf_view"": ""CF5-field"", ""seam"": ""34:development-materialisation"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/agent-system-design#142(PR);EpiLogos/Workcell#18(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.356014+00:00""}",
workcell,product:workcell,product:workcell:ProjectCentral/user/capability-matrix.csv,product:workcell:ProjectCentral/user/capability-matrix.json,934294016c61ece5addeb8ff0c3c09e24e55dad16ca92c0f770bfb81ea08905f,002afaef8d37a31ceffd8edc2e4e7f074e830f406a437281ad1e6252aa5b5c20,workcell,oi <namespace> forwards the native leaf path unchanged,[],A4->H4,relation,suite-relations,A4,H4,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,conjugation:Workcell,H,"{""src_product"": ""Workcell"", ""dst_product"": ""Workcell"", ""ql"": ""D1.inverse"", ""cf_view"": ""CF5-field"", ""seam"": ""conjugation:Workcell"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Workcell#18(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.356014+00:00""}",
workcell,product:workcell,product:workcell:ProjectCentral/user/capability-matrix.csv,product:workcell:ProjectCentral/user/capability-matrix.json,934294016c61ece5addeb8ff0c3c09e24e55dad16ca92c0f770bfb81ea08905f,002afaef8d37a31ceffd8edc2e4e7f074e830f406a437281ad1e6252aa5b5c20,workcell,oi <namespace> forwards the native leaf path unchanged,[],A4->H5,relation,suite-relations,A4,H5,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,45:actuality-formal-intelligence,H,"{""src_product"": ""Workcell"", ""dst_product"": ""QL"", ""ql"": ""D2-require.inverse"", ""cf_view"": ""CF5/CF6-field"", ""seam"": ""45:actuality-formal-intelligence"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Workcell#18(PR);EpiLogos/QL-MEF#19(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.356014+00:00""}",
workcell,product:workcell,product:workcell:ProjectCentral/user/capability-matrix.csv,product:workcell:ProjectCentral/user/capability-matrix.json,934294016c61ece5addeb8ff0c3c09e24e55dad16ca92c0f770bfb81ea08905f,002afaef8d37a31ceffd8edc2e4e7f074e830f406a437281ad1e6252aa5b5c20,workcell,oi <namespace> forwards the native leaf path unchanged,[],A4->A0,relation,suite-relations,A4,A0,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,04:ground-materialisation,W,"{""src_product"": ""Workcell"", ""dst_product"": ""Central"", ""ql"": """", ""cf_view"": ""CF5/CF6-field"", ""seam"": ""04:ground-materialisation"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Central#24(PR);EpiLogos/Workcell#18(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.356014+00:00""}",
workcell,product:workcell,product:workcell:ProjectCentral/user/capability-matrix.csv,product:workcell:ProjectCentral/user/capability-matrix.json,934294016c61ece5addeb8ff0c3c09e24e55dad16ca92c0f770bfb81ea08905f,002afaef8d37a31ceffd8edc2e4e7f074e830f406a437281ad1e6252aa5b5c20,workcell,oi <namespace> forwards the native leaf path unchanged,[],A4->A1,relation,suite-relations,A4,A1,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,14:agency-embodiment,H,"{""src_product"": ""Workcell"", ""dst_product"": ""Actuation"", ""ql"": ""D3:C2"", ""cf_view"": ""CF5-field"", ""seam"": ""14:agency-embodiment"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Actuation#1;EpiLogos/Workcell#18(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.356014+00:00""}",
workcell,product:workcell,product:workcell:ProjectCentral/user/capability-matrix.csv,product:workcell:ProjectCentral/user/capability-matrix.json,934294016c61ece5addeb8ff0c3c09e24e55dad16ca92c0f770bfb81ea08905f,002afaef8d37a31ceffd8edc2e4e7f074e830f406a437281ad1e6252aa5b5c20,workcell,oi <namespace> forwards the native leaf path unchanged,[],A4->A2,relation,suite-relations,A4,A2,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,24:context-materialisation,S,"{""src_product"": ""Workcell"", ""dst_product"": ""AIKit"", ""ql"": """", ""cf_view"": ""CF5-field"", ""seam"": ""24:context-materialisation"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/ai-kit#58(PR);EpiLogos/Workcell#18(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.356014+00:00""}",
workcell,product:workcell,product:workcell:ProjectCentral/user/capability-matrix.csv,product:workcell:ProjectCentral/user/capability-matrix.json,934294016c61ece5addeb8ff0c3c09e24e55dad16ca92c0f770bfb81ea08905f,002afaef8d37a31ceffd8edc2e4e7f074e830f406a437281ad1e6252aa5b5c20,workcell,oi <namespace> forwards the native leaf path unchanged,[],A4->A3,relation,suite-relations,A4,A3,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,34:development-materialisation,H,"{""src_product"": ""Workcell"", ""dst_product"": ""Factory"", ""ql"": ""D3:B2"", ""cf_view"": ""CF5-field"", ""seam"": ""34:development-materialisation"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/agent-system-design#142(PR);EpiLogos/Workcell#18(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.356014+00:00""}",
workcell,product:workcell,product:workcell:ProjectCentral/user/capability-matrix.csv,product:workcell:ProjectCentral/user/capability-matrix.json,934294016c61ece5addeb8ff0c3c09e24e55dad16ca92c0f770bfb81ea08905f,002afaef8d37a31ceffd8edc2e4e7f074e830f406a437281ad1e6252aa5b5c20,workcell,oi <namespace> forwards the native leaf path unchanged,[],A4->A4,relation,suite-relations,A4,A4,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,self:Workcell,I,"{""src_product"": ""Workcell"", ""dst_product"": ""Workcell"", ""ql"": """", ""cf_view"": ""CF5-field"", ""seam"": ""self:Workcell"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Workcell#18(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.356014+00:00""}",
workcell,product:workcell,product:workcell:ProjectCentral/user/capability-matrix.csv,product:workcell:ProjectCentral/user/capability-matrix.json,934294016c61ece5addeb8ff0c3c09e24e55dad16ca92c0f770bfb81ea08905f,002afaef8d37a31ceffd8edc2e4e7f074e830f406a437281ad1e6252aa5b5c20,workcell,oi <namespace> forwards the native leaf path unchanged,[],A4->A5,relation,suite-relations,A4,A5,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,45:actuality-formal-intelligence,H,"{""src_product"": ""Workcell"", ""dst_product"": ""QL"", ""ql"": ""D3:A3"", ""cf_view"": ""CF5/CF6-field"", ""seam"": ""45:actuality-formal-intelligence"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Workcell#18(PR);EpiLogos/QL-MEF#19(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.356014+00:00""}",
workcell,product:workcell,product:workcell:ProjectCentral/user/capability-matrix.csv,product:workcell:ProjectCentral/user/capability-matrix.json,934294016c61ece5addeb8ff0c3c09e24e55dad16ca92c0f770bfb81ea08905f,002afaef8d37a31ceffd8edc2e4e7f074e830f406a437281ad1e6252aa5b5c20,workcell,oi <namespace> forwards the native leaf path unchanged,[],A5->H4,relation,suite-relations,A5,H4,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,45:actuality-formal-intelligence,H,"{""src_product"": ""QL"", ""dst_product"": ""Workcell"", ""ql"": ""D2-transform.inverse"", ""cf_view"": ""CF5/CF6-field"", ""seam"": ""45:actuality-formal-intelligence"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Workcell#18(PR);EpiLogos/QL-MEF#19(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.356014+00:00""}",
